English_code,Partial_translated_code
"def is_valid_palindrome(s):
    # Convert the string to lowercase
    s = s.lower()
    
    # Initialize the two pointers
    left = 0
    right = len(s) - 1
    
    while left < right:
        # Check if the left character is not alphabetic
        if not s[left].isalpha():
            left += 1
            continue
        
        # Check if the right character is not alphabetic
        if not s[right].isalpha():
            right -= 1
            continue
        
        # Check if the characters at the two positions are equal
        if s[left] != s[right]:
            return False
        
        # Move the pointers towards the middle
        left += 1
        right -= 1
    
    return True","परिभाषा is_valid_palindrome(s):
     #Convert the string to lowercase
    s = s.छोटा()
    
     #Initialize the two pointers
    left = 0
    right = लंबाई(s) - 1
    
    जबतक left < right:
         #Check if the left character is not alphabetic
        यदि ना s[left].अक्षर_है():
            left += 1
            जारी
        
         #Check if the right character is not alphabetic
        यदि ना s[right].अक्षर_है():
            right -= 1
            जारी
        
         #Check if the characters at the two positions are equal
        यदि s[left] != s[right]:
            वापस असत्य
        
         #Move the pointers towards the middle
        left += 1
        right -= 1
    
    वापस सत्य"
"def is_palindrome(num):
    # Convert the number to string
    num_str = str(num)
    
    # Check if the number is positive
    if num <= 0:
        return False
    
    # Check if the number has at least 5 digits
    if len(num_str) < 5:
        return False
    
    # Check if the number consists of unique digits
    if len(set(num_str)) != len(num_str):
        return False
    
    # Check if the number is divisible by 7
    if num % 7 != 0:
        return False
    
    # Check if the number is a palindrome
    if num_str == num_str[::-1]:
        return True
    
    # Check for palindromic substrings within the number
    for i in range(len(num_str)):
        for j in range(i+2, len(num_str)+1):
            sub_num = num_str[i:j]
            if sub_num == sub_num[::-1]:
                return True
    
    return False

# Testing the script
# Decimal number
num_decimal = 12321
print(f""Is {num_decimal} a palindrome? {is_palindrome(num_decimal)}"")

# Hexadecimal number
num_hexadecimal = 0x12321
print(f""Is {num_hexadecimal} a palindrome? {is_palindrome(num_hexadecimal)}"")

# Other test cases
print(f""Is 12345 a palindrome? {is_palindrome(12345)}"")
print(f""Is 1234567 a palindrome? {is_palindrome(1234567)}"")
print(f""Is 12321 a palindrome? {is_palindrome(12321)}"")","परिभाषा is_palindrome(num):
     #Convert the number to string
    num_str = स्ट्रिंग(num)
    
     #Check if the number is positive
    यदि num <= 0:
        वापस असत्य
    
     #Check if the number has at least 5 digits
    यदि लंबाई(num_str) < 5:
        वापस असत्य
    
     #Check if the number consists of unique digits
    यदि लंबाई(सेट(num_str)) != लंबाई(num_str):
        वापस असत्य
    
     #Check if the number is divisible by 7
    यदि num % 7 != 0:
        वापस असत्य
    
     #Check if the number is a palindrome
    यदि num_str == num_str[::-1]:
        वापस सत्य
    
     #Check for palindromic substrings within the number
    के_लिए i में रेंज(लंबाई(num_str)):
        के_लिए j में रेंज(i+2, लंबाई(num_str)+1):
            sub_num = num_str[i:j]
            यदि sub_num == sub_num[::-1]:
                वापस सत्य
    
    वापस असत्य

 #Testing the script
 #Decimal number
num_decimal = 12321
छापिये(f""Is {num_decimal} a palindrome? {is_palindrome(num_decimal)}"")

 #Hexadecimal number
num_hexadecimal = 0x12321
छापिये(f""Is {num_hexadecimal} a palindrome? {is_palindrome(num_hexadecimal)}"")

 #Other test cases
छापिये(f""Is 12345 a palindrome? {is_palindrome(12345)}"")
छापिये(f""Is 1234567 a palindrome? {is_palindrome(1234567)}"")
छापिये(f""Is 12321 a palindrome? {is_palindrome(12321)}"")"
"import re

def remove_vowels(string):
    return re.sub(r'[aeiouAEIOU]', '', string)

def sort_characters(string):
    frequency = {}
    for char in string:
        frequency[char] = frequency.get(char, 0) + 1
    sorted_chars = sorted(frequency.keys(), key=lambda x: (-frequency[x], x))
    return sorted_chars

def remove_vowels_and_sort(string):
    string_without_vowels = remove_vowels(string)
    sorted_string = sort_characters(string_without_vowels)
    return ''.join(sorted_string)","आयात re

परिभाषा remove_vowels(string):
    वापस re.sub(r'[aeiouAEIOU]', '', string)

परिभाषा sort_characters(string):
    frequency = {}
    के_लिए char में string:
        frequency[char] = frequency.पाना(char, 0) + 1
    sorted_chars = क्रमबद्ध(frequency.कीज़(), key=लैम्ब्डा x: (-frequency[x], x))
    वापस sorted_chars

परिभाषा remove_vowels_and_sort(string):
    string_without_vowels = remove_vowels(string)
    sorted_string = sort_characters(string_without_vowels)
    वापस ''.जोड़(sorted_string)"
"def reverse_matrix(matrix):
    new_matrix = []
    for i in range(len(matrix)):
        new_matrix.append([])
        for j in range(len(matrix[i])):
            new_matrix[i].insert(0, matrix[i][j])
    return new_matrix


# Test case 1
matrix1 = [[1, 2, 3],
           [4, 5, 6],
           [7, 8, 9]]
# Expected output: [[9, 8, 7], [6, 5, 4], [3, 2, 1]]
print(reverse_matrix(matrix1))

# Test case 2
matrix2 = [[1, 2, 3, 4],
           [5, 6, 7, 8]]
# Expected output: [[8, 7, 6, 5], [4, 3, 2, 1]]
print(reverse_matrix(matrix2))

# Test case 3
matrix3 = [[1, 2],
           [3, 4],
           [5, 6]]
# Expected output: [[6, 5], [4, 3], [2, 1]]
print(reverse_matrix(matrix3))","परिभाषा reverse_matrix(matrix):
    new_matrix = []
    के_लिए i में रेंज(लंबाई(matrix)):
        new_matrix.संलग्न([])
        के_लिए j में रेंज(लंबाई(matrix[i])):
            new_matrix[i].डाल(0, matrix[i][j])
    वापस new_matrix


 #Test case 1
matrix1 = [[1, 2, 3],
           [4, 5, 6],
           [7, 8, 9]]
 #Expected output: [[9, 8, 7], [6, 5, 4], [3, 2, 1]]
छापिये(reverse_matrix(matrix1))

 #Test case 2
matrix2 = [[1, 2, 3, 4],
           [5, 6, 7, 8]]
 #Expected output: [[8, 7, 6, 5], [4, 3, 2, 1]]
छापिये(reverse_matrix(matrix2))

 #Test case 3
matrix3 = [[1, 2],
           [3, 4],
           [5, 6]]
 #Expected output: [[6, 5], [4, 3], [2, 1]]
छापिये(reverse_matrix(matrix3))"
"def fibonacci(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage
n = 10
fibonacci_number = fibonacci(n)
print(f""The Fibonacci number at index {n} is {fibonacci_number}."")","परिभाषा fibonacci(n):
    यदि n == 0:
        वापस 0
    वरना_यदि n == 1:
        वापस 1
    वरना:
        वापस fibonacci(n-1) + fibonacci(n-2)

 #Example usage
n = 10
fibonacci_number = fibonacci(n)
छापिये(f""The Fibonacci number at index {n} is {fibonacci_number}."")"
"def count_unique_consonants(string):
    consonants = set()
    lowercase_string = string.lower()
    for char in lowercase_string:
        if char.isalpha() and char not in 'aeiou':
            consonants.add(char)
    return len(consonants)","परिभाषा count_unique_consonants(string):
    consonants = सेट()
    lowercase_string = string.छोटा()
    के_लिए char में lowercase_string:
        यदि char.अक्षर_है() और char ना में 'aeiou':
            consonants.योग(char)
    वापस लंबाई(consonants)"
"def filter_and_replace(string):
    vowels = ['a', 'e', 'i', 'o', 'u']
    filtered_words = []
    
    words = string.split()
    
    for word in words:
        if any(char.isdigit() or not char.isalpha() for char in word):
            continue
        
        if len(word) > 3 and any(char in vowels for char in word):
            filtered_word = """"
            for char in word:
                if char in vowels:
                    vowel_index = vowels.index(char)
                    next_vowel = vowels[(vowel_index + 1) % len(vowels)]
                    filtered_word += next_vowel
                else:
                    filtered_word += char
            filtered_words.append(filtered_word)
    
    return "" "".join(filtered_words)


# Example usage:
input_string = ""Hello world! This is a test string. Filter me out if I contain numbers or special characters.""
output_string = filter_and_replace(input_string)
print(output_string)","परिभाषा filter_and_replace(string):
    vowels = ['a', 'e', 'i', 'o', 'u']
    filtered_words = []
    
    words = string.बाँट()
    
    के_लिए word में words:
        यदि कोई(char.अंक_है() या ना char.अक्षर_है() के_लिए char में word):
            जारी
        
        यदि लंबाई(word) > 3 और कोई(char में vowels के_लिए char में word):
            filtered_word = """"
            के_लिए char में word:
                यदि char में vowels:
                    vowel_index = vowels.सूचक(char)
                    next_vowel = vowels[(vowel_index + 1) % लंबाई(vowels)]
                    filtered_word += next_vowel
                वरना:
                    filtered_word += char
            filtered_words.संलग्न(filtered_word)
    
    वापस "" "".जोड़(filtered_words)


 #Example usage:
input_string = ""Hello world! This is a test string. Filter me out if I contain numbers or special characters.""
output_string = filter_and_replace(input_string)
छापिये(output_string)"
"def isOddPrimeGreaterThan100(number):
    if number <= 100 or number % 2 == 0:  # Check if number is less than or equal to 100 or even
        return False
    for i in range(3, int(number**0.5) + 1, 2):  # Check divisibility by odd numbers only
        if number % i == 0:
            return False
    return True

def findSecondSmallestOddPrimeGreaterThan100(array):
    smallest = secondSmallest = float('inf')
    for number in array:
        if isOddPrimeGreaterThan100(number):
            if number < smallest:
                secondSmallest = smallest
                smallest = number
            elif number < secondSmallest:
                secondSmallest = number
    return secondSmallest","परिभाषा isOddPrimeGreaterThan100(number):
    यदि number <= 100 या number % 2 == 0: #Check if number is less than or equal to 100 or even
        वापस असत्य
    के_लिए i में रेंज(3, अंक(number**0.5) + 1, 2): #Check divisibility by odd numbers only
        यदि number % i == 0:
            वापस असत्य
    वापस सत्य

परिभाषा findSecondSmallestOddPrimeGreaterThan100(array):
    smallest = secondSmallest = दश('inf')
    के_लिए number में array:
        यदि isOddPrimeGreaterThan100(number):
            यदि number < smallest:
                secondSmallest = smallest
                smallest = number
            वरना_यदि number < secondSmallest:
                secondSmallest = number
    वापस secondSmallest"
"class SeparatorNotFoundError(Exception):
    pass

class MultipleSeparatorsError(Exception):
    pass

try:
    mystring = ""Hello, World!""
    separator = ""#""

    # Incorrect way to split the string on a separator
    split_string = mystring.split(separator, 1)
    if not split_string:
        raise SeparatorNotFoundError(""Separator not found in string"")

    # Additional Requirement:
    # If the separator is found more than once in the string, raise a custom exception called ""MultipleSeparatorsError""

    # Incorrect way to split the string on a separator
    split_string = mystring.split(separator)
    if len(split_string) > 2:
        raise MultipleSeparatorsError(""Multiple separators found in string"")

except SeparatorNotFoundError as e:
    print(""Error:"", e)

except MultipleSeparatorsError as e:
    print(""Error:"", e)

except Exception as e:
    print(""Error:"", e)","वर्ग SeparatorNotFoundError(अपवाद):
    जाने_दो

वर्ग MultipleSeparatorsError(अपवाद):
    जाने_दो

प्रयत्न:
    mystring = ""Hello, World!""
    separator = ""#""

     #Incorrect way to split the string on a separator
    split_string = mystring.बाँट(separator, 1)
    यदि ना split_string:
        उठाओ SeparatorNotFoundError(""Separator not found in string"")

     #Additional Requirement:
     #If the separator is found more than once in the string, raise a custom exception called ""MultipleSeparatorsError""

     #Incorrect way to split the string on a separator
    split_string = mystring.बाँट(separator)
    यदि लंबाई(split_string) > 2:
        उठाओ MultipleSeparatorsError(""Multiple separators found in string"")

सिवाय SeparatorNotFoundError की_तरह e:
    छापिये(""Error:"", e)

सिवाय MultipleSeparatorsError की_तरह e:
    छापिये(""Error:"", e)

सिवाय अपवाद की_तरह e:
    छापिये(""Error:"", e)"
"def create_index_dictionary(list_one, list_two):
    if len(list_one) != len(list_two):
        raise ValueError(""Input lists must be of equal length"")
    
    index_dict = {}
    for i in range(len(list_one)):
        if isinstance(list_one[i], (list, dict, tuple)) and isinstance(list_two[i], (list, dict, tuple)):
            if isinstance(list_one[i], set) or isinstance(list_two[i], set):
                raise ValueError(""Input lists cannot contain sets"")
            
            nested_dict = {}
            if isinstance(list_one[i], dict) and isinstance(list_two[i], dict):
                if len(list_one[i]) != len(list_two[i]):
                    raise ValueError(""Nested dictionaries must have the same number of elements"")
                
                for key in list_one[i].keys():
                    if key not in list_two[i]:
                        raise ValueError(""Keys in nested dictionaries must be the same"")
                    nested_dict[key] = (list_one[i][key], list_two[i][key])
            elif isinstance(list_one[i], list) and isinstance(list_two[i], list):
                if len(list_one[i]) != len(list_two[i]):
                    raise ValueError(""Nested lists must have the same length"")
                
                for j in range(len(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            elif isinstance(list_one[i], tuple) and isinstance(list_two[i], tuple):
                if len(list_one[i]) != len(list_two[i]):
                    raise ValueError(""Tuples must have the same length"")
                
                for j in range(len(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            
            index_dict[i] = nested_dict
        else:
            index_dict[i] = (list_one[i], list_two[i])
    
    return index_dict","परिभाषा create_index_dictionary(list_one, list_two):
    यदि लंबाई(list_one) != लंबाई(list_two):
        उठाओ मान_त्रुटि(""Input lists must be of equal length"")
    
    index_dict = {}
    के_लिए i में रेंज(लंबाई(list_one)):
        यदि उदाहरण_है(list_one[i], (सूची, कोश, ट्यूपल)) और उदाहरण_है(list_two[i], (सूची, कोश, ट्यूपल)):
            यदि उदाहरण_है(list_one[i], सेट) या उदाहरण_है(list_two[i], सेट):
                उठाओ मान_त्रुटि(""Input lists cannot contain sets"")
            
            nested_dict = {}
            यदि उदाहरण_है(list_one[i], कोश) और उदाहरण_है(list_two[i], कोश):
                यदि लंबाई(list_one[i]) != लंबाई(list_two[i]):
                    उठाओ मान_त्रुटि(""Nested dictionaries must have the same number of elements"")
                
                के_लिए key में list_one[i].कीज़():
                    यदि key ना में list_two[i]:
                        उठाओ मान_त्रुटि(""Keys in nested dictionaries must be the same"")
                    nested_dict[key] = (list_one[i][key], list_two[i][key])
            वरना_यदि उदाहरण_है(list_one[i], सूची) और उदाहरण_है(list_two[i], सूची):
                यदि लंबाई(list_one[i]) != लंबाई(list_two[i]):
                    उठाओ मान_त्रुटि(""Nested lists must have the same length"")
                
                के_लिए j में रेंज(लंबाई(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            वरना_यदि उदाहरण_है(list_one[i], ट्यूपल) और उदाहरण_है(list_two[i], ट्यूपल):
                यदि लंबाई(list_one[i]) != लंबाई(list_two[i]):
                    उठाओ मान_त्रुटि(""Tuples must have the same length"")
                
                के_लिए j में रेंज(लंबाई(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            
            index_dict[i] = nested_dict
        वरना:
            index_dict[i] = (list_one[i], list_two[i])
    
    वापस index_dict"
"def find_maximum(a, b, c):
    # Convert the numbers to binary
    a_bin = bin(a)
    b_bin = bin(b)
    c_bin = bin(c)
    
    # Count the number of 1s in the binary representation of each number
    a_count = a_bin.count('1')
    b_count = b_bin.count('1')
    c_count = c_bin.count('1')
    
    # Compare the counts to find the maximum
    if a_count > b_count and a_count > c_count:
        return a
    elif b_count > a_count and b_count > c_count:
        return b
    else:
        return c","परिभाषा find_maximum(a, b, c):
     #Convert the numbers to binary
    a_bin = द्वि(a)
    b_bin = द्वि(b)
    c_bin = द्वि(c)
    
     #Count the number of 1s in the binary representation of each number
    a_count = a_bin.गिनें('1')
    b_count = b_bin.गिनें('1')
    c_count = c_bin.गिनें('1')
    
     #Compare the counts to find the maximum
    यदि a_count > b_count और a_count > c_count:
        वापस a
    वरना_यदि b_count > a_count और b_count > c_count:
        वापस b
    वरना:
        वापस c"
"def quick_sort(arr):
    if len(arr) <= 1:
        return arr, 0
    else:
        pivot = arr[0]
        less = [x for x in arr[1:] if x <= pivot]
        greater = [x for x in arr[1:] if x > pivot]
        sorted_less, comparisons_less = quick_sort(less)
        sorted_greater, comparisons_greater = quick_sort(greater)
        comparisons = len(arr) - 1 + comparisons_less + comparisons_greater
        sorted_arr = sorted_greater + [pivot] + sorted_less
        return sorted_arr, comparisons

# Testing the code
arr = [5, 3, 9, 5, 2, 8, 4]
sorted_arr, comparisons = quick_sort(arr)
print(""Sorted Array:"", sorted_arr)
print(""Number of Comparisons:"", comparisons)","परिभाषा quick_sort(arr):
    यदि लंबाई(arr) <= 1:
        वापस arr, 0
    वरना:
        pivot = arr[0]
        less = [x के_लिए x में arr[1:] यदि x <= pivot]
        greater = [x के_लिए x में arr[1:] यदि x > pivot]
        sorted_less, comparisons_less = quick_sort(less)
        sorted_greater, comparisons_greater = quick_sort(greater)
        comparisons = लंबाई(arr) - 1 + comparisons_less + comparisons_greater
        sorted_arr = sorted_greater + [pivot] + sorted_less
        वापस sorted_arr, comparisons

 #Testing the code
arr = [5, 3, 9, 5, 2, 8, 4]
sorted_arr, comparisons = quick_sort(arr)
छापिये(""Sorted Array:"", sorted_arr)
छापिये(""Number of Comparisons:"", comparisons)"
"def calculate_distance(point1, point2):
    distance = ((point2[0] - point1[0])**2 + (point2[1] - point1[1])**2 + (point2[2] - point1[2])**2) ** 0.5
    return distance","परिभाषा calculate_distance(point1, point2):
    distance = ((point2[0] - point1[0])**2 + (point2[1] - point1[1])**2 + (point2[2] - point1[2])**2) ** 0.5
    वापस distance"
