English_code,Partial_translated_code
"def clean_and_sort(lst):
   result = []
   for element in lst:
      if type(element) == int:
         result.append(element + 5)
   # implement your own sorting algorithm here
   n = len(result)
   for i in range(n):
      for j in range(0, n-i-1):
         if result[j] < result[j+1]:
            result[j], result[j+1] = result[j+1], result[j]
   return result

print(clean_and_sort([1, 2, ""hello""]))","καθόρισε clean_and_sort(lst):
   result = []
   Για element σε lst:
      αν τύπος(element) == ακέραιη:
         result.προσάρτησε(element + 5)
    #implement your own sorting algorithm here
   n = μήκος(result)
   Για i σε εύρος(n):
      Για j σε εύρος(0, n-i-1):
         αν result[j] < result[j+1]:
            result[j], result[j+1] = result[j+1], result[j]
   επιστροφή result

τύπωσε(clean_and_sort([1, 2, ""hello""]))"
"def is_valid_palindrome(s):
    # Convert the string to lowercase
    s = s.lower()
    
    # Initialize the two pointers
    left = 0
    right = len(s) - 1
    
    while left < right:
        # Check if the left character is not alphabetic
        if not s[left].isalpha():
            left += 1
            continue
        
        # Check if the right character is not alphabetic
        if not s[right].isalpha():
            right -= 1
            continue
        
        # Check if the characters at the two positions are equal
        if s[left] != s[right]:
            return False
        
        # Move the pointers towards the middle
        left += 1
        right -= 1
    
    return True","καθόρισε is_valid_palindrome(s):
     #Convert the string to lowercase
    s = s.πεζά()
    
     #Initialize the two pointers
    left = 0
    right = μήκος(s) - 1
    
    ενώ left < right:
         #Check if the left character is not alphabetic
        αν όχι s[left].είναι_αλφαβητική():
            left += 1
            συνέχισε
        
         #Check if the right character is not alphabetic
        αν όχι s[right].είναι_αλφαβητική():
            right -= 1
            συνέχισε
        
         #Check if the characters at the two positions are equal
        αν s[left] != s[right]:
            επιστροφή Ψευδής
        
         #Move the pointers towards the middle
        left += 1
        right -= 1
    
    επιστροφή Αληθής"
"def is_palindrome(num):
    # Convert the number to string
    num_str = str(num)
    
    # Check if the number is positive
    if num <= 0:
        return False
    
    # Check if the number has at least 5 digits
    if len(num_str) < 5:
        return False
    
    # Check if the number consists of unique digits
    if len(set(num_str)) != len(num_str):
        return False
    
    # Check if the number is divisible by 7
    if num % 7 != 0:
        return False
    
    # Check if the number is a palindrome
    if num_str == num_str[::-1]:
        return True
    
    # Check for palindromic substrings within the number
    for i in range(len(num_str)):
        for j in range(i+2, len(num_str)+1):
            sub_num = num_str[i:j]
            if sub_num == sub_num[::-1]:
                return True
    
    return False

# Testing the script
# Decimal number
num_decimal = 12321
print(f""Is {num_decimal} a palindrome? {is_palindrome(num_decimal)}"")

# Hexadecimal number
num_hexadecimal = 0x12321
print(f""Is {num_hexadecimal} a palindrome? {is_palindrome(num_hexadecimal)}"")

# Other test cases
print(f""Is 12345 a palindrome? {is_palindrome(12345)}"")
print(f""Is 1234567 a palindrome? {is_palindrome(1234567)}"")
print(f""Is 12321 a palindrome? {is_palindrome(12321)}"")","καθόρισε is_palindrome(num):
     #Convert the number to string
    num_str = συμβολοσειρά(num)
    
     #Check if the number is positive
    αν num <= 0:
        επιστροφή Ψευδής
    
     #Check if the number has at least 5 digits
    αν μήκος(num_str) < 5:
        επιστροφή Ψευδής
    
     #Check if the number consists of unique digits
    αν μήκος(σύνολο(num_str)) != μήκος(num_str):
        επιστροφή Ψευδής
    
     #Check if the number is divisible by 7
    αν num % 7 != 0:
        επιστροφή Ψευδής
    
     #Check if the number is a palindrome
    αν num_str == num_str[::-1]:
        επιστροφή Αληθής
    
     #Check for palindromic substrings within the number
    Για i σε εύρος(μήκος(num_str)):
        Για j σε εύρος(i+2, μήκος(num_str)+1):
            sub_num = num_str[i:j]
            αν sub_num == sub_num[::-1]:
                επιστροφή Αληθής
    
    επιστροφή Ψευδής

 #Testing the script
 #Decimal number
num_decimal = 12321
τύπωσε(f""Is {num_decimal} a palindrome? {is_palindrome(num_decimal)}"")

 #Hexadecimal number
num_hexadecimal = 0x12321
τύπωσε(f""Is {num_hexadecimal} a palindrome? {is_palindrome(num_hexadecimal)}"")

 #Other test cases
τύπωσε(f""Is 12345 a palindrome? {is_palindrome(12345)}"")
τύπωσε(f""Is 1234567 a palindrome? {is_palindrome(1234567)}"")
τύπωσε(f""Is 12321 a palindrome? {is_palindrome(12321)}"")"
"import re

def remove_vowels(string):
    return re.sub(r'[aeiouAEIOU]', '', string)

def sort_characters(string):
    frequency = {}
    for char in string:
        frequency[char] = frequency.get(char, 0) + 1
    sorted_chars = sorted(frequency.keys(), key=lambda x: (-frequency[x], x))
    return sorted_chars

def remove_vowels_and_sort(string):
    string_without_vowels = remove_vowels(string)
    sorted_string = sort_characters(string_without_vowels)
    return ''.join(sorted_string)","εισαγωγή re

καθόρισε remove_vowels(string):
    επιστροφή re.sub(r'[aeiouAEIOU]', '', string)

καθόρισε sort_characters(string):
    frequency = {}
    Για char σε string:
        frequency[char] = frequency.πάρε(char, 0) + 1
    sorted_chars = ταξινομημένη(frequency.κλειδιά(), key=λάμδα x: (-frequency[x], x))
    επιστροφή sorted_chars

καθόρισε remove_vowels_and_sort(string):
    string_without_vowels = remove_vowels(string)
    sorted_string = sort_characters(string_without_vowels)
    επιστροφή ''.ένωσε(sorted_string)"
"def reverse_matrix(matrix):
    new_matrix = []
    for i in range(len(matrix)):
        new_matrix.append([])
        for j in range(len(matrix[i])):
            new_matrix[i].insert(0, matrix[i][j])
    return new_matrix


# Test case 1
matrix1 = [[1, 2, 3],
           [4, 5, 6],
           [7, 8, 9]]
# Expected output: [[9, 8, 7], [6, 5, 4], [3, 2, 1]]
print(reverse_matrix(matrix1))

# Test case 2
matrix2 = [[1, 2, 3, 4],
           [5, 6, 7, 8]]
# Expected output: [[8, 7, 6, 5], [4, 3, 2, 1]]
print(reverse_matrix(matrix2))

# Test case 3
matrix3 = [[1, 2],
           [3, 4],
           [5, 6]]
# Expected output: [[6, 5], [4, 3], [2, 1]]
print(reverse_matrix(matrix3))","καθόρισε reverse_matrix(matrix):
    new_matrix = []
    Για i σε εύρος(μήκος(matrix)):
        new_matrix.προσάρτησε([])
        Για j σε εύρος(μήκος(matrix[i])):
            new_matrix[i].εισάγετε(0, matrix[i][j])
    επιστροφή new_matrix


 #Test case 1
matrix1 = [[1, 2, 3],
           [4, 5, 6],
           [7, 8, 9]]
 #Expected output: [[9, 8, 7], [6, 5, 4], [3, 2, 1]]
τύπωσε(reverse_matrix(matrix1))

 #Test case 2
matrix2 = [[1, 2, 3, 4],
           [5, 6, 7, 8]]
 #Expected output: [[8, 7, 6, 5], [4, 3, 2, 1]]
τύπωσε(reverse_matrix(matrix2))

 #Test case 3
matrix3 = [[1, 2],
           [3, 4],
           [5, 6]]
 #Expected output: [[6, 5], [4, 3], [2, 1]]
τύπωσε(reverse_matrix(matrix3))"
"def fibonacci(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage
n = 10
fibonacci_number = fibonacci(n)
print(f""The Fibonacci number at index {n} is {fibonacci_number}."")","καθόρισε fibonacci(n):
    αν n == 0:
        επιστροφή 0
    αλλιώς_αν n == 1:
        επιστροφή 1
    αλλιώς:
        επιστροφή fibonacci(n-1) + fibonacci(n-2)

 #Example usage
n = 10
fibonacci_number = fibonacci(n)
τύπωσε(f""The Fibonacci number at index {n} is {fibonacci_number}."")"
"def count_unique_consonants(string):
    consonants = set()
    lowercase_string = string.lower()
    for char in lowercase_string:
        if char.isalpha() and char not in 'aeiou':
            consonants.add(char)
    return len(consonants)","καθόρισε count_unique_consonants(string):
    consonants = σύνολο()
    lowercase_string = string.πεζά()
    Για char σε lowercase_string:
        αν char.είναι_αλφαβητική() και char όχι σε 'aeiou':
            consonants.πρόσθεσε(char)
    επιστροφή μήκος(consonants)"
"def filter_and_replace(string):
    vowels = ['a', 'e', 'i', 'o', 'u']
    filtered_words = []
    
    words = string.split()
    
    for word in words:
        if any(char.isdigit() or not char.isalpha() for char in word):
            continue
        
        if len(word) > 3 and any(char in vowels for char in word):
            filtered_word = """"
            for char in word:
                if char in vowels:
                    vowel_index = vowels.index(char)
                    next_vowel = vowels[(vowel_index + 1) % len(vowels)]
                    filtered_word += next_vowel
                else:
                    filtered_word += char
            filtered_words.append(filtered_word)
    
    return "" "".join(filtered_words)


# Example usage:
input_string = ""Hello world! This is a test string. Filter me out if I contain numbers or special characters.""
output_string = filter_and_replace(input_string)
print(output_string)","καθόρισε filter_and_replace(string):
    vowels = ['a', 'e', 'i', 'o', 'u']
    filtered_words = []
    
    words = string.διάσπαση()
    
    Για word σε words:
        αν όποια(char.είναι_ψηφίο() ή όχι char.είναι_αλφαβητική() Για char σε word):
            συνέχισε
        
        αν μήκος(word) > 3 και όποια(char σε vowels Για char σε word):
            filtered_word = """"
            Για char σε word:
                αν char σε vowels:
                    vowel_index = vowels.δείκτης(char)
                    next_vowel = vowels[(vowel_index + 1) % μήκος(vowels)]
                    filtered_word += next_vowel
                αλλιώς:
                    filtered_word += char
            filtered_words.προσάρτησε(filtered_word)
    
    επιστροφή "" "".ένωσε(filtered_words)


 #Example usage:
input_string = ""Hello world! This is a test string. Filter me out if I contain numbers or special characters.""
output_string = filter_and_replace(input_string)
τύπωσε(output_string)"
"def isOddPrimeGreaterThan100(number):
    if number <= 100 or number % 2 == 0:  # Check if number is less than or equal to 100 or even
        return False
    for i in range(3, int(number**0.5) + 1, 2):  # Check divisibility by odd numbers only
        if number % i == 0:
            return False
    return True

def findSecondSmallestOddPrimeGreaterThan100(array):
    smallest = secondSmallest = float('inf')
    for number in array:
        if isOddPrimeGreaterThan100(number):
            if number < smallest:
                secondSmallest = smallest
                smallest = number
            elif number < secondSmallest:
                secondSmallest = number
    return secondSmallest","καθόρισε isOddPrimeGreaterThan100(number):
    αν number <= 100 ή number % 2 == 0: #Check if number is less than or equal to 100 or even
        επιστροφή Ψευδής
    Για i σε εύρος(3, ακέραιη(number**0.5) + 1, 2): #Check divisibility by odd numbers only
        αν number % i == 0:
            επιστροφή Ψευδής
    επιστροφή Αληθής

καθόρισε findSecondSmallestOddPrimeGreaterThan100(array):
    smallest = secondSmallest = κινητής_υποδιαστολής('inf')
    Για number σε array:
        αν isOddPrimeGreaterThan100(number):
            αν number < smallest:
                secondSmallest = smallest
                smallest = number
            αλλιώς_αν number < secondSmallest:
                secondSmallest = number
    επιστροφή secondSmallest"
"class SeparatorNotFoundError(Exception):
    pass

class MultipleSeparatorsError(Exception):
    pass

try:
    mystring = ""Hello, World!""
    separator = ""#""

    # Incorrect way to split the string on a separator
    split_string = mystring.split(separator, 1)
    if not split_string:
        raise SeparatorNotFoundError(""Separator not found in string"")

    # Additional Requirement:
    # If the separator is found more than once in the string, raise a custom exception called ""MultipleSeparatorsError""

    # Incorrect way to split the string on a separator
    split_string = mystring.split(separator)
    if len(split_string) > 2:
        raise MultipleSeparatorsError(""Multiple separators found in string"")

except SeparatorNotFoundError as e:
    print(""Error:"", e)

except MultipleSeparatorsError as e:
    print(""Error:"", e)

except Exception as e:
    print(""Error:"", e)","κλάσση SeparatorNotFoundError(Εξαίρεση):
    προσπέρασε

κλάσση MultipleSeparatorsError(Εξαίρεση):
    προσπέρασε

προσπάθησε:
    mystring = ""Hello, World!""
    separator = ""#""

     #Incorrect way to split the string on a separator
    split_string = mystring.διάσπαση(separator, 1)
    αν όχι split_string:
        έγειρε_εξαίρεση SeparatorNotFoundError(""Separator not found in string"")

     #Additional Requirement:
     #If the separator is found more than once in the string, raise a custom exception called ""MultipleSeparatorsError""

     #Incorrect way to split the string on a separator
    split_string = mystring.διάσπαση(separator)
    αν μήκος(split_string) > 2:
        έγειρε_εξαίρεση MultipleSeparatorsError(""Multiple separators found in string"")

εκτός SeparatorNotFoundError σαν e:
    τύπωσε(""Error:"", e)

εκτός MultipleSeparatorsError σαν e:
    τύπωσε(""Error:"", e)

εκτός Εξαίρεση σαν e:
    τύπωσε(""Error:"", e)"
"def create_index_dictionary(list_one, list_two):
    if len(list_one) != len(list_two):
        raise ValueError(""Input lists must be of equal length"")
    
    index_dict = {}
    for i in range(len(list_one)):
        if isinstance(list_one[i], (list, dict, tuple)) and isinstance(list_two[i], (list, dict, tuple)):
            if isinstance(list_one[i], set) or isinstance(list_two[i], set):
                raise ValueError(""Input lists cannot contain sets"")
            
            nested_dict = {}
            if isinstance(list_one[i], dict) and isinstance(list_two[i], dict):
                if len(list_one[i]) != len(list_two[i]):
                    raise ValueError(""Nested dictionaries must have the same number of elements"")
                
                for key in list_one[i].keys():
                    if key not in list_two[i]:
                        raise ValueError(""Keys in nested dictionaries must be the same"")
                    nested_dict[key] = (list_one[i][key], list_two[i][key])
            elif isinstance(list_one[i], list) and isinstance(list_two[i], list):
                if len(list_one[i]) != len(list_two[i]):
                    raise ValueError(""Nested lists must have the same length"")
                
                for j in range(len(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            elif isinstance(list_one[i], tuple) and isinstance(list_two[i], tuple):
                if len(list_one[i]) != len(list_two[i]):
                    raise ValueError(""Tuples must have the same length"")
                
                for j in range(len(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            
            index_dict[i] = nested_dict
        else:
            index_dict[i] = (list_one[i], list_two[i])
    
    return index_dict","καθόρισε create_index_dictionary(list_one, list_two):
    αν μήκος(list_one) != μήκος(list_two):
        έγειρε_εξαίρεση Σφάλμα_τιμής(""Input lists must be of equal length"")
    
    index_dict = {}
    Για i σε εύρος(μήκος(list_one)):
        αν είναι_παράδειγμα(list_one[i], (λίστα, λεξικό, τούπλα)) και είναι_παράδειγμα(list_two[i], (λίστα, λεξικό, τούπλα)):
            αν είναι_παράδειγμα(list_one[i], σύνολο) ή είναι_παράδειγμα(list_two[i], σύνολο):
                έγειρε_εξαίρεση Σφάλμα_τιμής(""Input lists cannot contain sets"")
            
            nested_dict = {}
            αν είναι_παράδειγμα(list_one[i], λεξικό) και είναι_παράδειγμα(list_two[i], λεξικό):
                αν μήκος(list_one[i]) != μήκος(list_two[i]):
                    έγειρε_εξαίρεση Σφάλμα_τιμής(""Nested dictionaries must have the same number of elements"")
                
                Για key σε list_one[i].κλειδιά():
                    αν key όχι σε list_two[i]:
                        έγειρε_εξαίρεση Σφάλμα_τιμής(""Keys in nested dictionaries must be the same"")
                    nested_dict[key] = (list_one[i][key], list_two[i][key])
            αλλιώς_αν είναι_παράδειγμα(list_one[i], λίστα) και είναι_παράδειγμα(list_two[i], λίστα):
                αν μήκος(list_one[i]) != μήκος(list_two[i]):
                    έγειρε_εξαίρεση Σφάλμα_τιμής(""Nested lists must have the same length"")
                
                Για j σε εύρος(μήκος(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            αλλιώς_αν είναι_παράδειγμα(list_one[i], τούπλα) και είναι_παράδειγμα(list_two[i], τούπλα):
                αν μήκος(list_one[i]) != μήκος(list_two[i]):
                    έγειρε_εξαίρεση Σφάλμα_τιμής(""Tuples must have the same length"")
                
                Για j σε εύρος(μήκος(list_one[i])):
                    nested_dict[j] = (list_one[i][j], list_two[i][j])
            
            index_dict[i] = nested_dict
        αλλιώς:
            index_dict[i] = (list_one[i], list_two[i])
    
    επιστροφή index_dict"
"def find_maximum(a, b, c):
    # Convert the numbers to binary
    a_bin = bin(a)
    b_bin = bin(b)
    c_bin = bin(c)
    
    # Count the number of 1s in the binary representation of each number
    a_count = a_bin.count('1')
    b_count = b_bin.count('1')
    c_count = c_bin.count('1')
    
    # Compare the counts to find the maximum
    if a_count > b_count and a_count > c_count:
        return a
    elif b_count > a_count and b_count > c_count:
        return b
    else:
        return c","καθόρισε find_maximum(a, b, c):
     #Convert the numbers to binary
    a_bin = δυαδική(a)
    b_bin = δυαδική(b)
    c_bin = δυαδική(c)
    
     #Count the number of 1s in the binary representation of each number
    a_count = a_bin.μέτρησε('1')
    b_count = b_bin.μέτρησε('1')
    c_count = c_bin.μέτρησε('1')
    
     #Compare the counts to find the maximum
    αν a_count > b_count και a_count > c_count:
        επιστροφή a
    αλλιώς_αν b_count > a_count και b_count > c_count:
        επιστροφή b
    αλλιώς:
        επιστροφή c"
"def quick_sort(arr):
    if len(arr) <= 1:
        return arr, 0
    else:
        pivot = arr[0]
        less = [x for x in arr[1:] if x <= pivot]
        greater = [x for x in arr[1:] if x > pivot]
        sorted_less, comparisons_less = quick_sort(less)
        sorted_greater, comparisons_greater = quick_sort(greater)
        comparisons = len(arr) - 1 + comparisons_less + comparisons_greater
        sorted_arr = sorted_greater + [pivot] + sorted_less
        return sorted_arr, comparisons

# Testing the code
arr = [5, 3, 9, 5, 2, 8, 4]
sorted_arr, comparisons = quick_sort(arr)
print(""Sorted Array:"", sorted_arr)
print(""Number of Comparisons:"", comparisons)","καθόρισε quick_sort(arr):
    αν μήκος(arr) <= 1:
        επιστροφή arr, 0
    αλλιώς:
        pivot = arr[0]
        less = [x Για x σε arr[1:] αν x <= pivot]
        greater = [x Για x σε arr[1:] αν x > pivot]
        sorted_less, comparisons_less = quick_sort(less)
        sorted_greater, comparisons_greater = quick_sort(greater)
        comparisons = μήκος(arr) - 1 + comparisons_less + comparisons_greater
        sorted_arr = sorted_greater + [pivot] + sorted_less
        επιστροφή sorted_arr, comparisons

 #Testing the code
arr = [5, 3, 9, 5, 2, 8, 4]
sorted_arr, comparisons = quick_sort(arr)
τύπωσε(""Sorted Array:"", sorted_arr)
τύπωσε(""Number of Comparisons:"", comparisons)"
"def calculate_distance(point1, point2):
    distance = ((point2[0] - point1[0])**2 + (point2[1] - point1[1])**2 + (point2[2] - point1[2])**2) ** 0.5
    return distance","καθόρισε calculate_distance(point1, point2):
    distance = ((point2[0] - point1[0])**2 + (point2[1] - point1[1])**2 + (point2[2] - point1[2])**2) ** 0.5
    επιστροφή distance"
